481;2010-04-28 08:00:00;10
482;2010-04-28 09:00:00;10
483;2010-04-28 10:00:00;10
484;2010-04-28 11:00:00;10
485;2010-04-28 12:00:00;20
486;2010-04-28 13:00:00;20
487;2010-04-28 14:00:00;20
488;2010-04-28 15:00:00;10
489;2010-04-28 16:00:00;10
490;2010-04-28 17:00:00;30
491;2010-04-28 18:00:00;40
492;2010-04-28 19:00:00;40
493;2010-04-28 20:00:00;20
494;2010-04-28 21:00:00;15
495;2010-04-28 22:00:00;10
496;2010-04-28 23:00:00;10
497;2010-04-29 00:00:00;5
498;2010-04-29 01:00:00;3
499;2010-04-29 02:00:00;0
500;2010-04-29 03:00:00;0
501;2010-04-29 04:00:00;0
502;2010-04-29 05:00:00;5
503;2010-04-29 06:00:00;5
504;2010-04-29 07:00:00;10
505;2010-04-29 08:00:00;10
506;2010-04-29 09:00:00;10
507;2010-04-29 10:00:00;10
508;2010-04-29 11:00:00;10
509;2010-04-29 12:00:00;20
510;2010-04-29 13:00:00;20
511;2010-04-29 14:00:00;20
512;2010-04-29 15:00:00;10
513;2010-04-29 16:00:00;10
514;2010-04-29 17:00:00;30
515;2010-04-29 18:00:00;40
516;2010-04-29 19:00:00;40
517;2010-04-29 20:00:00;20
518;2010-04-29 21:00:00;15
519;2010-04-29 22:00:00;10
520;2010-04-29 23:00:00;10
521;2010-04-30 00:00:00;5
522;2010-04-30 01:00:00;3
523;2010-04-30 02:00:00;0
524;2010-04-30 03:00:00;0
525;2010-04-30 04:00:00;0
526;2010-04-30 05:00:00;5
527;2010-04-30 06:00:00;5
528;2010-04-30 07:00:00;10
529;2010-04-30 08:00:00;10
530;2010-04-30 09:00:00;10
531;2010-04-30 10:00:00;10
532;2010-04-30 11:00:00;10
533;2010-04-30 12:00:00;20
534;2010-04-30 13:00:00;20
535;2010-04-30 14:00:00;20
536;2010-04-30 15:00:00;10
537;2010-04-30 16:00:00;10
538;2010-04-30 17:00:00;30
539;2010-04-30 18:00:00;40
540;2010-04-30 19:00:00;40
541;2010-04-30 20:00:00;20
542;2010-04-30 21:00:00;15
543;2010-04-30 22:00:00;10
544;2010-04-30 23:00:00;10
545;2010-05-01 00:00:00;5
546;2010-05-01 01:00:00;3
547;2010-05-01 02:00:00;0
548;2010-05-01 03:00:00;0
549;2010-05-01 04:00:00;0
550;2010-05-01 05:00:00;5
551;2010-05-01 06:00:00;5
552;2010-05-01 07:00:00;10
553;2010-05-01 08:00:00;10
554;2010-05-01 09:00:00;10
555;2010-05-01 10:00:00;10
556;2010-05-01 11:00:00;10
557;2010-05-01 12:00:00;20
558;2010-05-01 13:00:00;20
559;2010-05-01 14:00:00;20
560;2010-05-01 15:00:00;10
561;2010-05-01 16:00:00;10
562;2010-05-01 17:00:00;30
563;2010-05-01 18:00:00;40
564;2010-05-01 19:00:00;40
565;2010-05-01 20:00:00;20
566;2010-05-01 21:00:00;15
567;2010-05-01 22:00:00;10
568;2010-05-01 23:00:00;10
569;2010-05-02 00:00:00;5
570;2010-05-02 01:00:00;3
571;2010-05-02 02:00:00;0
572;2010-05-02 03:00:00;0
573;2010-05-02 04:00:00;0
574;2010-05-02 05:00:00;5
575;2010-05-02 06:00:00;5
576;2010-05-02 07:00:00;10
577;2010-05-02 08:00:00;10
578;2010-05-02 09:00:00;10
579;2010-05-02 10:00:00;10
580;2010-05-02 11:00:00;10
581;2010-05-02 12:00:00;20
582;2010-05-02 13:00:00;20
583;2010-05-02 14:00:00;20
584;2010-05-02 15:00:00;10
585;2010-05-02 16:00:00;10
